zip,value
33793,3379416
33794,2255219
33795,1815751
33796,1249915
33797,2664921
33798,2090682
33799,1761023
33800,2326500
33801,2467690
33802,3537056
33803,1185557
33804,3665053
33805,3573231
33806,1930145
33807,1834825
33808,3395167
33809,1956934
33810,2929198
33811,1930381
33812,1378881
33813,2106530
33814,2212781
33815,1409635
33816,2436936
33817,1711656
33818,3356306
33819,1432546
33820,2488691
33821,3634322
33822,3316312
33823,3811221
33824,1352557
33825,1762845
33826,3713026
33827,1142015
33828,2969354
33829,1622426
33830,1944086
33831,2827540
33832,2070964
33833,2778448
33834,3346935
33835,3076254
33836,2182504
33837,3676817
33838,2131392
33839,3227806
33840,2432166
33841,2303285
33842,3950136
33843,3437351
33844,2353399
33845,2818541
33846,2710582
33847,3458836
33848,2512150
33849,2526181
33850,3309055
33851,3763969
33852,3219935
33853,3609074
33854,3354700
33855,1646271
33856,3157452
33857,3268298
33858,2166118
33859,3710696
33860,1162017
33861,2373830
33862,2064697
33863,2256070
33864,2595072
33865,2666796
33866,1023997
33867,1086951
33868,2659348
33869,2590143
33870,2113864
33871,2460203
33872,3293651
33873,3750056
33874,2684061
33875,2124091
33876,1146886
33877,2959361
33878,3643382
33879,1179837
33880,1611885
33881,1887635
33882,1223148
33883,3300078
33884,2251155
33885,3896517
33886,1891461
33887,3186459
33888,1082518
33889,3226504
33890,1851466
33891,2899629
33892,3827199
33893,2622113
33894,1244479
33895,1591874
33896,1914798
33897,3452301
33898,2045352
33899,2046431
33900,2259245
33901,3301600
33902,3952585
33903,2432827
33904,3160476
33905,1450637
33906,2630701
33907,3216581
33908,3799148
33909,1908817
33910,1199818
33911,2487132
33912,3735773
33913,1686428
33914,2611375
33915,2668176
33916,2316658
33917,3488643
33918,3415692
33919,2579767
33920,3858170
33921,1266917
33922,1166888
33923,3130844
33924,2003704
33925,3630852
33926,2795214
33927,3158305
33928,2075119
33929,3377347
33930,3795385
33931,1395122
33932,2933923
33933,1298954
33934,1185902
33935,2229462
33936,3030884
33937,1647244
33938,3735940
33939,3710211
33940,1285940
33941,2293509
33942,1954483
33943,3125098
33944,1417124
33945,1935661
33946,3642250
33947,1144118
33948,3520250
33949,3425449
33950,3942398
33951,3811208
33952,3307478
33953,3730064
33954,2536413
33955,2037850
33956,1186515
33957,3889642
33958,2145032
33959,3769870
33960,2848186
33961,1915346
33962,2101858
33963,2558881
33964,2990155
33965,1928182
33966,3813558
33967,2448535
33968,1028188
33969,2999895
33970,3338018
33971,3663548
33972,3670626
33973,3525654
33974,2865816
33975,1552480
33976,1909409
33977,3322073
33978,2067084
33979,1714721
33980,2672035
33981,3217024
33982,3198664
33983,3236865
33984,3693290
33985,2317316
33986,3905441
33987,1019594
33988,3794950
33989,3665514
33990,2750178
33991,1848285
33992,2491426
33993,2199160
33994,3058867
33995,2943975
33996,2826144
33997,2393290
33998,1149408
33999,3957271
34000,1405797
34001,1978216
34002,2335594
34003,1923527
34004,2937596
34005,1691498
34006,1900191
34007,1993453
34008,2795047
34009,1657887
34010,2793084
34011,2249180
34012,3499131
34013,1429523
34014,2682502
34015,3503718
34016,3600826
34017,3044647
34018,3699634
34019,3387346
34020,1945892
34021,1528758
34022,1539288
34023,3533290
34024,3429369
34025,3700046
34026,1543494
34027,2692339
34028,1562677
34029,3868903
34030,3420070
34031,1912023
34032,1423837
34033,1744260
34034,2331288
34035,3892854
34036,2987426
34037,1990063
34038,1988419
34039,3222994
34040,3851155
34041,2093330
34042,3839187
34043,1231441
34044,2688119
34045,1805911
34046,2775031
34047,3039505
34048,3839886
34049,3010415
34050,1568017
34051,3047469
34052,2347955
34053,3972558
34054,1056692
34055,2709428
34056,3848940
34057,1148518
34058,1083872
34059,1199228
34060,3621624
34061,2545220
34062,1981171
34063,2887302
34064,3026754
34065,2137344
34066,1192145
34067,3175423
34068,1367789
34069,3884061
34070,3563564
34071,2659256
34072,2545910
34073,2127183
34074,3079147
34075,1223171
34076,3004705
34077,2763937
34078,1989078
34079,3655356
34080,1625064
34081,1583878
34082,3910744
34083,1103655
34084,1984450
34085,1498326
34086,2424670
34087,2527523
34088,2985778
34089,3561955
34090,2992399
34091,1171105
34092,3945505
34093,3046117
34094,2976770
34095,2854468
34096,3354276
34097,3662189
34098,2963963
34099,3427260
34100,1241529
34101,1309021
34102,3368572
34103,2719059
34104,3006598
34105,3092835
34106,2622883
34107,1333153
34108,3974097
34109,1575832
34110,3949169
34111,2844665
34112,2932642
34113,3293988
34114,2994874
34115,2988911
34116,1902624
34117,1540221
34118,3447364
34119,3706255
34120,3592742
34121,2883387
34122,3057704
34123,2957658
34124,1002610
34125,2810885
34126,1115425
34127,1454570
34128,2758898
34129,2837704
34130,1351472
34131,3514786
34132,1192922
34133,1940190
34134,2036170
34135,1148282
34136,1205626
34137,2018987
34138,2828828
34139,3206767
34140,3362457
34141,2605224
34142,1644290
34143,3714828
34144,3209937
34145,2432952
34146,2052658
34147,3369228
34148,2803042
34149,2735422
34150,1789790
34151,1583040
34152,2375213
34153,1192171
34154,3736745
34155,2576113
34156,1877394
34157,1521398
34158,3705212
34159,2443623
34160,3161692
34161,1366353
34162,1325276
34163,3590475
34164,2951309
34165,1067142
34166,1293762
34167,3484888
34168,1424713
34169,2376920
34170,1243615
34171,2965478
34172,2856860
34173,1245618
34174,3773187
34175,1106818
34176,2873758
34177,2853180
34178,3824455
34179,3636469
34180,1674287
34181,2218167
34182,1547152
34183,3809279
34184,3952742
34185,3602293
34186,2014325
34187,3782283
34188,3450046
34189,3450669
34190,2562927
34191,1309372
34192,1629030
34193,1159073
34194,1781672
34195,1351923
34196,2192430
34197,3615889
34198,3250555
34199,2780016
34200,2580967
34201,2017961
34202,3007498
34203,1037585
34204,2628936
34205,3672710
34206,3630783
34207,2747300
34208,1114359
34209,3960579
34210,2133145
34211,3212139
34212,2516004
34213,3251761
34214,1554488
34215,2470699
34216,2381641
34217,2483647
34218,3370493
34219,1444515
34220,2157956
34221,3398857
34222,3867801
34223,3446045
34224,3585451
34225,1953850
34226,3224441
34227,2564337
34228,3351144
34229,1772109
34230,2320335
34231,3985580
34232,3292696
34233,2025248
34234,2752943
34235,3173073
34236,1754281
34237,3146066
34238,2388196
34239,3586419
34240,2596490
34241,2231752
34242,1649721
34243,3115693
34244,1185573
34245,1746403
34246,1861957
34247,3592273
34248,1973714
34249,3673528
34250,3952885
34251,2916660
34252,2319096
34253,2164961
34254,2144669
34255,1047450
34256,3697469
34257,3138674
34258,1065043
34259,1882328
34260,3089534
34261,1121775
34262,1555657
34263,3718117
34264,1524237
34265,1727804
34266,1998998
34267,3993672
34268,3702306
34269,2728165
34270,2559972
34271,3595183
34272,2455711
34273,2974638
34274,3795203
34275,1928986
34276,3770999
34277,2935868
34278,2595676
34279,1763558
34280,3483560
34281,2429957
34282,1314987
34283,1815350
34284,3982729
34285,3821362
34286,2274580
34287,3878741
34288,3458578
34289,1540302
34290,1622679
34291,3600550
34292,2470344
34293,1240779
34294,3994023
34295,2380022
34296,1060836
34297,1412412
34298,3218156
34299,2419153
34300,1836687
34301,1101519
34302,3141677
34303,1496452
34304,3138385
34305,1946080
34306,2572701
34307,1678935
34308,1203462
34309,2755275
34310,3889938
34311,1157822
34312,2024408
34313,1297220
34314,3743852
34315,2718430
34316,1000910
34317,3940198
34318,2208962
34319,3480040
34320,3084494
34321,3028424
34322,3156639
34323,1174722
34324,2689818
34325,3845687
34326,3175128
34327,3781536
34328,3417257
34329,3136168
34330,1614558
34331,3091782
34332,1720424
34333,1079185
34334,1734592
34335,3725103
34336,1732627
34337,1209003
34338,3718129
34339,1156170
34340,1391835
34341,2566275
34342,2797909
34343,1753389
34344,2807787
34345,2774762
34346,3063626
34347,1194897
34348,2004756
34349,1057402
34350,2795483
34351,1299931
34352,2633446
34353,2099685
34354,1056144
34355,1481568
34356,3532265
34357,2023933
34358,1525239
34359,3780914
34360,3803184
34361,1879251
34362,3787642
34363,3940690
34364,1865532
34365,3896171
34366,3410583
34367,1059454
34368,1605494
34369,1840648
34370,2257401
34371,3189866
34372,3492678
34373,3024829
34374,3670478
34375,2401043
34376,3947271
34377,1388837
34378,2316324
34379,3710724
34380,1042462
34381,3092911
34382,3076040
34383,1037578
34384,1488477
34385,2596560
34386,1983723
34387,3109545
34388,1972400
34389,1590528
34390,1354708
34391,2172799
34392,2794179
34393,1395035
34394,2544408
34395,1813314
34396,2257418
34397,1598519
34398,2598167
34399,2423557
34400,2058775
34401,2221607
34402,2804805
34403,1797218
34404,1538465
34405,1139974
34406,2153799
34407,2566956
34408,2040773
34409,2025630
34410,3564302
34411,3723963
34412,2460584
34413,2499204
34414,3114425
34415,1033354
34416,3932612
34417,1376501
34418,1853784
34419,3890166
34420,1842695
34421,3840069
34422,1977711
34423,3671903
34424,2219200
34425,2871353
34426,2587160
34427,2764716
34428,3831682
34429,2952622
34430,2783180
34431,3247132
34432,1575061
34433,1867767
34434,1777610
34435,3882578
34436,2082836
34437,3799002
34438,1452482
34439,3557138
34440,3578216
34441,1460204
34442,3319191
34443,1502111
34444,2338997
34445,1656760
34446,3069948
34447,2577126
34448,3101028
34449,1143474
34450,3456856
34451,2932452
34452,2363939
34453,3449873
34454,1149800
34455,1399414
34456,3061892
34457,3717183
34458,3334121
34459,3004402
34460,2221638
34461,3947248
34462,2141159
34463,2952952
34464,3033733
34465,1685116
34466,3741585
34467,2093224
34468,2929323
34469,1808181
34470,2938851
34471,1260509
34472,3603816
34473,2103201
34474,1388737
34475,1737256
34476,1728823
34477,2545038
34478,3423835
34479,1653658
34480,3106704
34481,3431119
34482,1509032
34483,2494241
34484,3410558
34485,3920019
34486,1534153
34487,2355293
34488,2016352
34489,2253954
34490,3659079
34491,3177118
34492,2343117
34493,1118029
34494,1641868
34495,1717709
34496,3529919
34497,2385170
34498,3299295
34499,2878160
34500,1973807
34501,1700433
34502,1846260
34503,3631683
34504,3521467
34505,3407639
34506,3103699
34507,3207083
34508,1974621
34509,3270037
34510,2104003
34511,2057515
34512,2433652
34513,1945114
34514,3741782
34515,1831548
34516,1589055
34517,2535976
34518,3106301
34519,2659240
34520,1035906
34521,2558827
34522,2706825
34523,2951824
34524,3484799
34525,3058084
34526,1759496
34527,2303684
34528,1116012
34529,3407318
34530,2081862
34531,2876599
34532,3992432
34533,3399874
34534,2856378
34535,2846997
34536,3594411
34537,2942095
34538,3992084
34539,3281831
34540,2673418
34541,1500141
34542,1302578
34543,3944882
34544,3021517
34545,3549818
34546,2231176
34547,2480616
34548,3995745
34549,1731163
34550,2569335
34551,2157978
34552,3387550
34553,3441378
34554,1987148
34555,3827482
34556,3918417
34557,2255096
34558,3802357
34559,2575877
34560,1372958
34561,3989525
34562,2985922
34563,1700586
34564,1568495
34565,3980141
34566,2530576
34567,1981782
34568,1969706
34569,2370079
34570,1731194
34571,1910585
34572,2750561
34573,2450061
34574,1598112
34575,2493595
34576,1197827
34577,2667050
34578,2562279
34579,1525678
34580,3841265
34581,2775630
34582,2166522
34583,1821626
34584,2372401
34585,2576340
34586,3281587
34587,2500624
34588,1432926
34589,3302790
34590,1322605
34591,3143735
34592,2521961
34593,2960715
34594,2534028
34595,2642936
34596,1716858
34597,2958900
34598,3268975
34599,3929516
34600,1471096
34601,1450557
34602,1545157
34603,3362685
34604,2989196
34605,3478969
34606,3847315
34607,1336386
34608,2006660
34609,1975604
34610,3359333
34611,3134685
34612,1209235
34613,3352886
34614,3533018
34615,3023903
34616,2477573
34617,2069282
34618,1721008
34619,2065304
34620,1344706
34621,1189644
34622,1133087
34623,3366662
34624,1626597
34625,1171804
34626,3244141
34627,1152189
34628,3094095
34629,3548523
34630,1668190
34631,1984412
34632,1599337
34633,2352580
34634,3623221
34635,2181182
34636,2093817
34637,1669344
34638,3412640
34639,1752130
34640,2706680
34641,2095928
34642,2873644
34643,1451972
34644,3436258
34645,1756514
34646,3056132
34647,2555135
34648,3138691
34649,2593143
34650,1632554
34651,1497518
34652,3475100
34653,1239398
34654,3029859
34655,1296694
34656,3316377
34657,3706369
34658,2403845
34659,2865312
34660,1238136
34661,3494959
34662,3473662
34663,2323549
34664,3570386
34665,1845022
34666,1523142
34667,2869811
34668,3293557
34669,2200527
34670,1591385
34671,1378225
34672,2889481
34673,2274374
34674,2923173
34675,3564207
34676,1068554
34677,1864509
34678,3831281
34679,2672954
34680,1714035
34681,2625704
34682,1390602
34683,2605483
34684,2506221
34685,3239369
34686,3034012
34687,2481234
34688,1530194
34689,1812560
34690,3943926
34691,1843066
34692,3034361
34693,2125496
34694,2943136
34695,1764752
34696,1799820
34697,2511282
34698,2749360
34699,3502751
34700,3290091
34701,3981104
34702,1441196
34703,1270146
34704,2138886
34705,1571764
34706,2340793
34707,1857652
34708,1974900
34709,1259478
34710,1315422
34711,2956371
34712,2889993
34713,3460664
34714,1952173
34715,1502727
34716,2125264
34717,3281447
34718,1041464
34719,1595567
34720,1901747
34721,3409517
34722,2540719
34723,2134518
34724,2862539
34725,3861431
34726,2751053
34727,2877917
34728,2615143
34729,1603735
34730,1014168
34731,3149370
34732,1685803
34733,3792578
34734,2099425
34735,1007637
34736,3144033
34737,2929907
34738,1747182
34739,3733207
34740,1848593
34741,1899371
34742,2274640
34743,3763261
34744,2386040
34745,2720089
34746,3081142
34747,1212387
34748,3995147
34749,3701677
34750,2088922
34751,1734131
34752,3079546
34753,3231859
34754,2115715
34755,2813632
34756,2801430
34757,2906056
34758,3995539
34759,1188448
34760,2528878
34761,2954464
34762,2017489
34763,1041227
34764,2497934
34765,1609189
34766,1368869
34767,3987080
34768,3998787
34769,3346204
34770,1278154
34771,1736957
34772,2591714
34773,3494146
34774,3859481
34775,1015783
34776,2659767
34777,1239619
34778,2799273
34779,3931116
34780,1862588
34781,3906768
34782,1936336
34783,2074382
34784,1708695
34785,1955853
34786,3073220
34787,2226601
34788,1879003
34789,2090613
34790,1254423
34791,3753317
34792,1467954
34793,1046830
