"name","size","city","state"
"CELLCO PARTNERSHIP DBA VERIZON WIRELESS",14931845.07,"BEDMINSTER","NJ"
"CELLEBRITE INC.",542263.34,"PARSIPPANY","NJ"
"CELLEBRITE USA CORP",934608.64,"GLEN ROCK","NJ"
"CELLEBRITE USA CORP",934608.64,"PARSIPPANY","NJ"
"CELLECTIS BIORESEARCH INC.",-593550,"CAMBRIDGE","MA"
"CELLERANT THERAPEUTICS, INC.",2451038.67,"SAN CARLOS","CA"
"CELLFREE SCIENCES CO., LTD.",31197.6,"MATSUYAMA",NA
"CELLGENIX USA",41642.9,"PORTSMOUTH","NH"
"CELLTRON INC",223415.47,"GALENA","KS"
"CELLUCITY (PTY) LTD",26521.65,"CAPE TOWN",NA
"CELLULAR BIOENGINEERING, INC.",-2161096.8,"HONOLULU","HI"
"CELLULAR DYNAMICS INTERNATIONAL, INC.",-11536.08,"MADISON","WI"
"CELLULAR MATERIALS INTERNATIONAL, INC.",285000,"CHARLOTTESVILLE","VA"
"CELLULAR TRACKING TECHNOLOGIES LLC",68350,"RIO GRANDE","NJ"
"CELLULAR TRACKING TECHNOLOGIES LLC",68350,"SOMERSET","PA"
"CELMER AND ASSOCIATES",-17200,"RINGWOOD","NJ"
"CELTA SERVICES INC",-44430.45,"KENNER","LA"
"CELTA SERVICES INC",-44430.45,"METAIRIE","LA"
"CELTECH CORPORATION",86884.2,"CARLSBAD","NM"
"CELTEIN BIOSCIENCES LLC",24200,"MONROE","OH"
"CELTIC ENERGY INCORPORATED",40733,"GLASTONBURY","CT"
"CELTIC MANAGEMENT CORPORATION",-500,"BATON ROUGE","LA"
"CEM CORPORATION",64014,"MATTHEWS","NC"
"CEM SALES & SERVICE, INC.",162815,"SHERIDAN","CO"
"CEM SERVICE GROUP, INC. THE",-2600,"OTTSVILLE","PA"
"CEMAT CONTRACTING COMPANY INC",-3000,"NEW BEDFORD","MA"
"CEMEN TECH, INC.",7004.92,"INDIANOLA","IA"
"CEMENTEX PRODUCTS INC",6171.4,"BURLINGTON","NJ"
"CEMEX INC.",7125,"HOUSTON","TX"
"CEMEX, INC.",7125,"HOUSTON","TX"
"CEMS ENGINEERING, INC.",1253601.06,"LADSON","SC"
"CEMS ENGINEERING, INC.",1253601.06,"SUMMERVILLE","SC"
"CEMSOL LLC",28095.99,"PHOENIX","AZ"
"CEMTECHNOLOGIES, INC.",3400,"RICHARDSON","TX"
"CEMTILE INCORPORATED",125126.61,"ST MICHAEL",NA
"CEMTROL INC.",3230,"ANAHEIM","CA"
"CENCORE LLC",232639.28,"LEESBURG","VA"
"CENCORE LLC",232639.28,"OREM","UT"
"CENERO, LLC",15250,"MALVERN","PA"
"CENGAGE LEARNING INC",13663.52,"BOSTON","MA"
"CENGAGE LEARNING INC",13663.52,"INDEPENDENCE","KY"
"CENGAGE LEARNING, INC.",273408.25,"BOSTON","MA"
"CENGAGE LEARNING, INC.",273408.25,"INDEPENDENCE","KY"
"CENKAN LEAD TESTING, LLC",1480,"CLAFLIN","KS"
"CENKO, ALEXIS",7500,"HUNTINGDON VALLEY","PA"
"CENKO, ANDREW",46350,"FLAGSTAFF","AZ"
"CENMED ENTERPRISES INC.",171318.47,"NEW BRUNSWICK","NJ"
"CENSEO CONSULTING GROUP, INC.",3046170.8,"WASHINGTON","DC"
"CENSIS TECHNOLOGIES, INC",133224.04,"FRANKLIN","TN"
"CENSIS TECHNOLOGIES, INC.",2307089.66,"FRANKLIN","TN"
"CENTECH GROUP INC",737944.97,"FALLS CHURCH","VA"
"CENTECH GROUP, INC., THE",6059886.78,"FALLS CHURCH","VA"
"CENTENNIAL CONTRACTORS ENTERPRISES, INC.",242461.62,"RESTON","VA"
"CENTENNIAL MANAGEMENT SERVICES, INC.",125641.2,"TYLER","TX"
"CENTENNIAL PRESERVATION GROUP LLC",-0.03,"COLUMBUS","OH"
"CENTENNIAL TECHNOLOGIES INCORPORATION",195814.52,"LEESBURG","VA"
"CENTER FOR A NEW AMERICAN SECURITY INC.",-1106,"WASHINGTON","DC"
"CENTER FOR ALTERNATIVE DISPUTE RESOULUTIONS",1860,"GREENBELT","MD"
"CENTER FOR APPLICATIONS OF PSYCHOLOGICAL TYPE, INC.",3226.28,"GAINESVILLE","FL"
"CENTER FOR APPLIED LINGUISTICS",14676,"WASHINGTON","DC"
"CENTER FOR AQUACULTURE TECHNOLOGIES, INC.",5400,"SAN DIEGO","CA"
"CENTER FOR CARTOON STUDIES, INC., THE",10000,"WHITE RIVER JUNCTION","VT"
"CENTER FOR COGNITION AND RECOVERY LLC",4525,"BEACHWOOD","OH"
"CENTER FOR COMMUNICATIONS MANAGEMENT INFORMATION, LLC",59300,"GAITHERSBURG","MD"
"CENTER FOR CREATIVE LEADERSHIP INC",140649,"GREENSBORO","NC"
"CENTER FOR CULTURAL AND TECHNICAL INTERCHANGE BETWEEN EAST AND WEST, INC.",16379.33,"HONOLULU","HI"
"CENTER FOR CYBER SECURITY TRAINING LLC",35993.95,"ANNAPOLIS","MD"
"CENTER FOR DISEASE DETECTION, LLC",4333804.64,"SAN ANTONIO","TX"
"CENTER FOR ESSENTIAL MGT SVCS",13031,"GREENLAWN","NY"
"CENTER FOR FORENSIC ECONOMIC STUDIES INC",13925,"PHILADELPHIA","PA"
"CENTER FOR HEARING & DEAF SERVICES, INC.",-35.44,"PITTSBURGH","PA"
"CENTER FOR INDIVIDUAL & FAMILY SERVICES, THE",10569.84,"MANSFIELD","OH"
"CENTER FOR INTERNET SECURITY, INC.",19960,"EAST GREENBUSH","NY"
"CENTER FOR MEDICARE ADVOCACY, INC",37000,"MANSFIELD CENTER","CT"
"CENTER FOR NATURAL LANDS MANAGEMENT INC",266381,"TEMECULA","CA"
"CENTER FOR OCULAR PROSTHETICS LLC",14040,"PORTLAND","OR"
"CENTER FOR ORGAN RECOVERY & EDUCATION",4000,"PITTSBURGH","PA"
"CENTER FOR ORGANIZATIONAL EXCELLENCE, INCORPORATED, THE",1379352.94,"ROCKVILLE","MD"
"CENTER FOR ORTHOTIC & PROSTHETIC CARE OF NORTH CAROLINA",157658.03,"DURHAM","NC"
"CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF KENTUCKY, L.L.C., THE",79488.94,"LOUISVILLE","KY"
"CENTER FOR PERSONAL PROTECTION AND SAFETY INC",6000,"RESTON","VA"
"CENTER FOR PROSTHETIC & ORTHOTIC DESIGN, INC.",81281.47,"ALBANY","NY"
"CENTER FOR PROSTHETICS",58317.56,"WEST COLUMBIA","SC"
"CENTER FOR RESEARCH LIBRARIES, THE",21517,"CHICAGO","IL"
"CENTER FOR SOCIAL INNOVATION, LLC",6020.99,"NEEDHAM","MA"
"CENTER FOR SPORTS PSYCHOLOGY",353272.2,"MONUMENT","CO"
"CENTER FOR STRATEGIC & BUDGETARY ASSESMENT",-8054.6,"WASHINGTON","DC"
"CENTER FOR STRATEGIC AND BUDGETARY ASSESSMENTS",75627,"WASHINGTON","DC"
"CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES (INC)",7252.86,"WASHINGTON","DC"
"CENTER FOR VICTIMS OF TORTURE, THE",25316.94,"SAINT PAUL","MN"
"CENTER INC, THE",21811.75,"BATON ROUGE","LA"
"CENTER INDUSTRIES CORPORATION",3985800,"WICHITA","KS"
"CENTER SPAN LLC",832380.18,"BAY SHORE","NY"
"CENTER SPAN LLC",832380.18,"WEST BABYLON","NY"
"CENTERFIELD, INC.",50134.5,"TOMBALL","TX"
"CENTERGAS FUELS, INC.",1090,"AMARILLO","TX"
"CENTERING HEALTHCARE INSTITUTE, INC.",6475.5,"BOSTON","MA"
"CENTERLINE ASSOCIATES LLC",58002.35,"FORT WALTON BEACH","FL"
"CENTERLINE ASSOCIATES, LLC",23126.84,"FORT WALTON BEACH","FL"
"CENTERLINE CORP.",11820.05,"CLEVELAND","OH"
"CENTERLINE MECHANICAL, L.L.C.",2534.5,"PHOENIX","AZ"
"CENTERLINE MECHANICAL, L.L.C.",2534.5,"TUCSON","AZ"
"CENTERLINE SOLUTIONS, LLC",43246,"GOLDEN","CO"
"CENTERPOINT ENERGY RESOURCES CORP.",250311.53,"HOUSTON","TX"
"CENTERPOINT ENERGY RESOURCES CORPORATION",34780.04,"MINNEAPOLIS","MN"
"CENTERPOINT ENERGY SERVICES, INC.",2298392.87,"HOUSTON","TX"
"CENTERRA-PARSONS PACIFIC, LLC",645887.03,"PALM BEACH GARDENS","FL"
"CENTERRA GROUP, LLC",48139396.04,"PALM BEACH GARDENS","FL"
"CENTERRA INTEGRATED CONSTRUCTION SERVICES, LLC",10601.6,"PALM BEACH GARDENS","FL"
"CENTERRA INTEGRATED FACILITIES SERVICES, LLC",884574,"PALM BEACH GARDENS","FL"
"CENTERRA INTEGRATED SERVICES GMBH",30610.93,"KAISERSLAUTERN",NA
"CENTERRA INTERNATIONAL TRAINING, LLC",186124.38,"SHACKLEFORDS","VA"
"CENTERS FOR HABILITATION, THE",464920.03,"TEMPE","AZ"
"CENTERSCOPE TECHNOLOGIES INCORPORATED",-110933.87,"ELKRIDGE","MD"
"CENTERSTONE OF ILLINOIS, INC.",414825.75,"MARION","IL"
"CENTEVA, LLC",213612.2,"SOUTH JORDAN","UT"
"CENTINEL SPINE, INC.",34346,"NEW YORK","NY"
"CENTIUM SOFTWARE PTY LTD",-220.33,"EIGHT MILE PLAINS",NA
"CENTOFANTI CONSULTING INC",136850,"LOS ALTOS","CA"
"CENTORR/VACUUM INDUSTRIES, LLC",-181.69,"NASHUA","NH"
"CENTRA-LARM MONITORING, INC",2516,"MANCHESTER","NH"
"CENTRA TECHNOLOGY, INC.",5648465.59,"BURLINGTON","MA"
"CENTRAC INC",11328.54,"SPOKANE","WA"
"CENTRAK, INC.",14350,"NEWTOWN","PA"
"CENTRAL ADMIXTURE PHARMACY SERVICES, INC.",81403.41,"IRVINE","CA"
"CENTRAL AIR COMPRESSOR COMPANY",157194.84,"WARREN","MI"
"CENTRAL AIR SERVICE INC",-3000,"LEWISTOWN","MT"
"CENTRAL ALABAMA LAWN SERVICES, INC.",7500,"ALABASTER","AL"
"CENTRAL ALARM, INC",621.66,"TUCSON","AZ"
"CENTRAL ARIZONA WATER CONSERVATION DISTRICT",1650,"PHOENIX","AZ"
"CENTRAL ARKANSAS LAND AND PROPERTY, LLC",18065,"NORTH LITTLE ROCK","AR"
"CENTRAL ASIAN CONTRACTING INC.",27742.5,"FLINT","MI"
"CENTRAL ASSOCIATION FOR THE BLIND, INC.",1728668.23,"UTICA","NY"
"CENTRAL AVE AUTO BODY, INC",3995.25,"MINNEAPOLIS","MN"
"CENTRAL BRACE & LIMB CO INC",9318.46,"INDIANAPOLIS","IN"
"CENTRAL BRAIN TUMOR REGISTRY OF THE U.S.",49999,"HINSDALE","IL"
"CENTRAL BUSINESS EQUIPMENT CO.",248575,"CINCINNATI","OH"
"CENTRAL BUSINESS SYSTEMS INC",2092.74,"LEXINGTON","KY"
"CENTRAL CALIFORNIA FACULTY MEDICAL GROUP, INC.",-4369.72,"FRESNO","CA"
"CENTRAL COAST CCD LLC",55940.78,"PACIFIC GROVE","CA"
"CENTRAL COAST FEDERAL CREDIT UNION",2000,"SEASIDE","CA"
"CENTRAL COAST FINANCIAL GROUP, INC.",117000,"SONORA","CA"
"CENTRAL COAST INDUSTRIES, INC.",38341.13,"NIPOMO","CA"
"CENTRAL COAST WATER AUTHORITY",6500000,"BUELLTON","CA"
"CENTRAL COLORADO HORIZONS LLC",15600,"ENGLEWOOD","CO"
"CENTRAL CONTRA COSTA SANITARY DISTRICT",20000,"MARTINEZ","CA"
"CENTRAL CONTRACTING GROUP, LLC",13443.75,"DUNN","NC"
"CENTRAL DAKOTA FRONTIER COOPERATIVE",8506.25,"NAPOLEON","ND"
"CENTRAL DIESEL, INC.",519741.33,"RICHMOND","VA"
"CENTRAL DIVERS L.L.C.",8880,"PIERRE","SD"
"CENTRAL DOUGLAS COUNTY FAMILY YMCA",-197.5,"ROSEBURG","OR"
"CENTRAL EMERGENCY MEDICAL SERVICES, LLC",1222578.48,"ROSWELL","GA"
"CENTRAL ENGINEERING INC",289657,"UPPERCO","MD"
"CENTRAL ENVIRONMENTAL, INC.",370742.99,"ANCHORAGE","AK"
"CENTRAL EXPANDED METAL INC.",45114.15,"CHANDLER","OK"
"CENTRAL FLORIDA COUNCIL BOY SCOUTS OF AMERICA LLC",69000,"APOPKA","FL"
"CENTRAL FLORIDA YAMAHA, INC.",441371.72,"LAKE PLACID","FL"
"CENTRAL FLYWAY CORPORATION, THE",15006.42,"HAMMOND","LA"
"CENTRAL GULF LINES, INC.",16661614.24,"DAPHNE","AL"
"CENTRAL GULF LINES, INC.",16661614.24,"MOBILE","AL"
"CENTRAL HARDWARE, INC.",10704.62,"BRUNSWICK","GA"
"CENTRAL HEAVY DUTY PAINT & BODY SHOP",2996.25,"BENSON","NC"
"CENTRAL HUDSON GAS & ELECTRIC CORPORATION",33.48,"POUGHKEEPSIE","NY"
"CENTRAL ILLINOIS ELEC SVCS LLC",-8147,"PEORIA","IL"
"CENTRAL IOWA HOSPITAL CORPORATION",193350.8,"DES MOINES","IA"
"CENTRAL JERSEY WASTE & RECYCLING, INC.",3180,"TRENTON","NJ"
"CENTRAL LAKE ARMOR EXPRESS INCORPORATED",18150,"CENTRAL LAKE","MI"
"CENTRAL LAKE ARMOR EXPRESS, INC.",32486.85,"CENTRAL LAKE","MI"
"CENTRAL LAUNDRY",9709.11,"BURTON-ON-TRENT",NA
"CENTRAL LOUISIANA TECHNICAL COLLEGE",84436.6,"ALEXANDRIA","LA"
"CENTRAL MACHINING SPECIALTIES, INC.",13855.81,"WEST BABYLON","NY"
"CENTRAL MAINE CLEANING INC",7800,"BANGOR","ME"
"CENTRAL MAINE ORTHOTICS & PROSTHETICS INC",19143.57,"WATERVILLE","ME"
"CENTRAL MANAGEMENT SERVICES, ILLINOIS DEPARTMENT OF",8222.38,"SPRINGFIELD","IL"
"CENTRAL METAL FABRICATORS INC",195619.93,"FARMINGDALE","NJ"
"CENTRAL MILLING, L.L.C.",42925.68,"LOGAN","UT"
"CENTRAL MINORITY MAINTENANCE, LLC",101441,"NORTH CHARLESTON","SC"
"CENTRAL MISSOURI LANDWORX LLC",36947,"WARSAW","MO"
"CENTRAL MN COUNSELING CENTER",3800,"SAINT CLOUD","MN"
"CENTRAL MONTANA COMMUNICATIONS, INC",-3756.53,"HAVRE","MT"
"CENTRAL NEBRASKA SEED AND CHEMICAL CO.",5400,"GOTHENBURG","NE"
"CENTRAL NEWS AGENCY PRIVATE LIMITED",1393.38,"NEW DELHI",NA
"CENTRAL NICC JV, LLC",290013.19,"VIENNA","VA"
"CENTRAL NURSING HOME LLC",4607.68,"CHICAGO","IL"
"CENTRAL OHIO TRANSIT AUTHORITY",7450,"COLUMBUS","OH"
"CENTRAL OIL OF BATON ROUGE, L.L.C.",1231.93,"BATON ROUGE","LA"
"CENTRAL OPTICAL LABORATORIES INC",-135995.59,"CLARKSTON","WA"
"CENTRAL OREGON COMMUNITY COLLEGE",9630,"BEND","OR"
"CENTRAL OREGON RADIOLOGY ASSOC., P.C.",5718.64,"BEND","OR"
"CENTRAL OREGON VETERANS OUTREACH, INC.",82125,"BEND","OR"
"CENTRAL PARKING CORPORATION",86527.44,"NASHVILLE","TN"
"CENTRAL PARKING SYSTEM INC",314194.36,"WASHINGTON","DC"
"CENTRAL PARKING SYSTEM OF KENTUCKY INC",-294,"CINCINNATI","OH"
"CENTRAL PENNSYLVANIA BLOOD BANK, INC",-150,"HUMMELSTOWN","PA"
"CENTRAL PENNSYLVANIA HOSPITALITY, INC.",27000,"MECHANICSBURG","PA"
"CENTRAL POWER SYSTEMS & SERVICES, LLC",914640.69,"LIBERTY","MO"
"CENTRAL PRODUCTS, LLC",112344.62,"INDIANAPOLIS","IN"
"CENTRAL RADIO COMPANY INC",6400,"NORFOLK","VA"
"CENTRAL RESEARCH INC",2244655.3,"LOWELL","AR"
"CENTRAL ROOFING COMPANY",296400,"MINNEAPOLIS","MN"
"CENTRAL SAFETY INCORPORATED, L.L.C.",-5000,"BATON ROUGE","LA"
"CENTRAL SECURITY SYSTEMS INC",28288.66,"INDIANAPOLIS","IN"
"CENTRAL SOUTHERN CONSTRUCTION CORP.",170099.47,"JACKSONVILLE","FL"
"CENTRAL SPRING FABRICATION",1451.4,"ASHLAND","MA"
"CENTRAL STATES INDUSTRIAL EQUIPMENT & SERVICE, INC.",8010,"SPRINGFIELD","MO"
"CENTRAL STATES MEDICAL PHYSICS, INC.",-13235,"SAINT LOUIS","MO"
"CENTRAL STATES, INC.",67740.25,"PIEDMONT","SD"
"CENTRAL TECH SERVICES, INC.",23071,"LUTHERVILLE TIMONIUM","MD"
"CENTRAL TELEPHONE COMPANY",1132.4,"MONROE","LA"
"CENTRAL TELEPHONE COMPANY OF VIRGINIA",42137.79,"SHAWNEE MISSION","KS"
"CENTRAL TERRITORIAL OF THE SALVATION ARMY",2788754.25,"CHICAGO","IL"
"CENTRAL TEXAS COLLEGE",2541316.1,"KILLEEN","TX"
"CENTRAL TEXAS COLLEGE DISTRICT",-3335.98,"KILLEEN","TX"
"CENTRAL TEXAS COLLISION SERVICES",4530.78,"BUDA","TX"
"CENTRAL TEXAS EXPRESS METALWORK LLC",1372059.36,"SAN ANTONIO","TX"
"CENTRAL TEXAS EXPRESS METALWORK, LLC",16803,"OKLAHOMA CITY","OK"
"CENTRAL TEXAS ORTHOTICS & PROSTHETICS",8665.56,"BRYAN","TX"
"CENTRAL TRANSPORTATION SYSTEMS INC",52000,"KILLEEN","TX"
"CENTRAL TRANSPORTATION SYSTEMS, INC",658064.07,"EL PASO","TX"
"CENTRAL TRUCK CENTER, INC.",2883356.88,"LANDOVER","MD"
"CENTRAL U.P. INDUSTRIAL SUPPLY CO.",178.02,"ESCANABA","MI"
"CENTRAL VALLEY MEAT CO INC",2885895.6,"HANFORD","CA"
"CENTRAL VAN & STORAGE OF CHARLESTON, INC.",4957,"POCA","WV"
"CENTRAL VERMONT COMMUNICATIONS INC",-50.26,"RUTLAND","VT"
"CENTRAL WASHINGTON LAND RESTORATION SERVICES, LLC",217612.8,"SELAH","WA"
"CENTRAL WELDING SUPPLY COMPANY",6109,"MARYSVILLE","WA"
"CENTRALCARE, INCORPORATED",947777.93,"ANNANDALE","VA"
"CENTRE CONSULTING INC",22442,"MC LEAN","VA"
"CENTRE FOR INTERNATIONAL ETHNOMEDICINAL EDUCATION AND RESEARCH, INC.",-9450,"BOYNTON BEACH","FL"
"CENTRE FOR MONITORING INDIAN ECONOMY PRIVATE LIMITED",4729.1,"MUMBAI",NA
"CENTRE FOR NEURO SKILLS",-237896,"BAKERSFIELD","CA"
"CENTRE LAW AND CONSULTING, LLC",62818,"TYSONS CORNER","VA"
"CENTRE MARKET BUILDING LLC",2104.62,"CHICAGO","IL"
"CENTREX REHAB",7130,"BLOOMINGTON","MN"
"CENTREX TECHNICAL SALES, LLC",29675,"OILVILLE","VA"
"CENTRIC BUILDERS & CONSTRUCTORS, INC.",5602.67,"BEDFORD","TX"
"CENTRIC ELEVATOR CORP OF OREGON INC",96280,"PORTLAND","OR"
"CENTRIC ELEVATOR CORPORATION",73132,"DENVER","CO"
"CENTRILLION TECHNOLOGIES, INC.",24895,"PALO ALTO","CA"
"CENTRO DE ESTUDIOS CAPACITACION Y ANALISIS EN DERECHOS HUMANOS",191526,"LA TRINIDAD DE MORAVIA",NA
"CENTRO DE INTEGRA¿¿O EMPRESA ESCOLA - CIEE.",-8941,"SAO PAULO",NA
"CENTRO DE LOS DERECHOS DEL MIGRANTE, INC.",14855,"BALTIMORE","MD"
"CENTROID, INC.",610663.48,"PLAINVIEW","NY"
"CENTRON INDUSTRIES, INC.",504858.7,"CARSON","CA"
"CENTRON INDUSTRIES, INC.",504858.7,"GARDENA","CA"
"CENTUM ENGAGE MORTGAGES INC",3625,"TORONTO",NA
"CENTURA HEALTH CORPORATION",31800,"ENGLEWOOD","CO"
"CENTURIA CORPORATION",28196.4,"RESTON","VA"
"CENTURION ARMORING INTERNATIONAL INC.",94380,"TAMPA","FL"
"CENTURION GROUP INCORPORATED THE",497417.38,"COLORADO SPRINGS","CO"
"CENTURION GROUP, INC., THE",9240,"COLORADO SPRINGS","CO"
"CENTURION HOLDINGS I, LLC",121,"FENTON","MO"
"CENTURION MEDICAL PRODUCTS CORPORATION",112209.7,"HOWELL","MI"
"CENTURION MEDICAL PRODUCTS CORPORATION",112209.7,"WILLIAMSTON","MI"
"CENTURUM INFORMATION TECHNOLOG",-621.5,"MARLTON","NJ"
"CENTURUM INFORMATION TECHNOLOGY INCORPORATED",-554381.01,"MARLTON","NJ"
"CENTURUM INFORMATION TECHNOLOGY, INC.",4679665.25,"MARLTON","NJ"
"CENTURUM TECHNICAL SOLUTIONS,",1514601.28,"MARLTON","NJ"
"CENTURY 2001, INC.",4982,"INDIAN HARBOUR BEACH","FL"
"CENTURY BLVD NE ATLANTA HOTEL, LLC",6166.42,"ATLANTA","GA"
"CENTURY COMPANIES, INC.",149609.2,"LEWISTOWN","MT"
"CENTURY ELEVATOR INC",479819.11,"FORESTVILLE","MD"
"CENTURY ELEVATOR INC.",133242.88,"FORESTVILLE","MD"
"CENTURY EQUIPMENT COMPANY, INC.",18300,"SALT LAKE CITY","UT"
"CENTURY EQUIPMENT, INC.",7877,"TOLEDO","OH"
"CENTURY FASTENERS CORP.",8606.08,"RALEIGH","NC"
"CENTURY FASTENERS CORP.",8606.08,"TAMPA","FL"
"CENTURY FENCE CONSTRUCTION, LLC",-24.75,"UPPER MARLBORO","MD"
"CENTURY FURNITURE, LLC",80577.88,"HICKORY","NC"
"CENTURY GENERAL CONTRACTING",16610,"BALDWIN","NY"
"CENTURY GEOPHYSICAL CORPORATION",7250,"TULSA","OK"
"CENTURY HELICOPTERS, INC.",195757.78,"FORT COLLINS","CO"
"CENTURY HYDRAULICS & MANUFACTURING COMPANY",5100,"WEST MEMPHIS","AR"
"CENTURY III SUPPLY & SERVICES INC",-70.39,"CLAIRTON","PA"
"CENTURY INDUSTRIES LLC",5748.6,"SELLERSBURG","IN"
"CENTURY METAL PARTS, CORP.",170264.58,"BAY SHORE","NY"
"CENTURY PARK PROPERTIES LLC",7920,"TUCSON","AZ"
"CENTURY PIANO",-91.22,"SINGAPORE",NA
"CENTURY PROMOTIONAL ADVERTISING LLC",5437.5,"MINNEAPOLIS","MN"
"CENTURY SERVICE AFFILIATES, INC.",5232.9,"PATERSON","NJ"
"CENTURY WEST ENGINEERING CORPORATION",44815.01,"PORTLAND","OR"
"CENTURYLINK, INC.",-2400,"MONROE","LA"
"CENTURYTEL ACQUISITION LLC",140595,"MONROE","LA"
"CENTURYTEL OF ALABAMA, LLC",316657.15,"PELL CITY","AL"
"CENTURYTEL OF MISSOURI, LLC",-162.4,"WENTZVILLE","MO"
"CENTURYTEL OF WISCONSIN, LLC",8827.81,"LA CROSSE","WI"
"CENVEO, INC.",6155.5,"EUREKA","MO"
"CEPEDA ASSOCIATES, INC.",891209.77,"LOUISVILLE","KY"
"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",491901.11,"MADISON","AL"
"CEPHEID",2571768.29,"SUNNYVALE","CA"
"CEQUEL COMMUNICATIONS, LLC",-56278.93,"ABILENE","TX"
"CEQUEL COMMUNICATIONS, LLC",-56278.93,"CLOVIS","NM"
"CEQUEL COMMUNICATIONS, LLC",-56278.93,"SAINT LOUIS","MO"
"CER-O-GLASS TECHNOLOGIES, INC.",-1410,"COLUMBIA","TN"
"CER, INCORPORATED",45275,"BALTIMORE","MD"
"CERA PRODUCTS INCORPORATED",13880.28,"COLUMBIA","MD"
"CERA PRODUCTS, INC.",5540.04,"HILTON HEAD ISLAND","SC"
"CERADYNE, INC.",3250299.73,"COSTA MESA","CA"
"CERADYNE, INC.",3250299.73,"IRVINE","CA"
"CERAMCO INC",5491.88,"YORK","PA"
"CERAMIC ARTS DENTAL LABORATORIES INC",348000,"FORT LAUDERDALE","FL"
"CERANOVA CORPORATION",482000,"MARLBOROUGH","MA"
"CERCADO, VANESSA",12800,"BROOKLYN","NY"
"CEREBRAL GROUP, LLC",502796.76,"DES MOINES","IA"
"CEREBRAL INFOTECH, L.L.C.",30888,"WEST DES MOINES","IA"
"CEREBRAL MPS JV, LLC",43637.38,"URBANDALE","IA"
"CERES NANOSCIENCES",341535.94,"MANASSAS","VA"
"CERES POWER LIMITED",123366.81,"HORSHAM",NA
"CERMAK OMNIBUSUNTERNEHMEN UND REISEBURO E.K.",767586.21,"AUERBACH",NA
"CERNER CORPORATION",1727046.84,"KANSAS CITY","MO"
"CERRUDO SERVICES, LLC",1197411,"NOVATO","CA"
"CERSONSKY, ROSEN & GARCIA, P.C.",30000,"HOUSTON","TX"
"CERTARA USA INC",11400,"SAINT LOUIS","MO"
"CERTEX USA, INC.",11824.65,"PHOENIX","AZ"
"CERTIFIED AIR CONDITIONING, INC.",97407.16,"SAN DIEGO","CA"
"CERTIFIED BRACE & LIMB",4472.17,"WARSAW","MO"
"CERTIFIED CAREER CONSULTANTS",184797.66,"SAN DIEGO","CA"
"CERTIFIED CLEANING SERVICES, INC.",8500,"TACOMA","WA"
"CERTIFIED COURT REPORTERS INC",7762,"JACKSONVILLE","FL"
"CERTIFIED FLEET SERVICES INC",-1000,"ELMHURST","IL"
"CERTIFIED FOLDER DISPLAY SERVICE, INC.",11733.6,"VISTA","CA"
"CERTIFIED LANGUAGES INTERNATIONAL, L.L.C.",75167.6,"PORTLAND","OR"
"CERTIFIED LIMB & BRACE, INC",68991.94,"SHREVEPORT","LA"
"CERTIFIED MAINTENANCE SERVICE",-5128,"CHATTANOOGA","TN"
"CERTIFIED MAINTENANCE SERVICES, INC.",-3693,"MANCHESTER","NH"
"CERTIFIED MANUFACTURING, INC.",5750,"HOLT","FL"
"CERTIFIED MECHANICAL, INC.",3577.2,"CLEVELAND","NC"
"CERTIFIED PETROLEUM SERVICES, L.L.C.",15750,"NEW BRAUNFELS","TX"
"CERTIFIED PRIORITY LOGISTICS INC.",93583.98,"MILLEDGEVILLE","GA"
"CERTIFIED PROSTHETICS & ORTHOT",8817.25,"GREELEY","CO"
"CERTIFIED REALTY VALUATIONS, LLC",3850,"LAFAYETTE","LA"
"CERTIFIED ROOFING & GUTTERS, LLC",124794,"ATLANTA","GA"
"CERTIFIED SCIENTIFIC SOFTWARE",4000,"CAMBRIDGE","MA"
"CERTIFIED SLINGS, INC",8471.62,"CASSELBERRY","FL"
"CERTIFIED SPECIALTY GASES, INC.",11145,"RENO","NV"
"CERTIFIED STAINLESS SERVICE, INC.",1950587.2,"CERES","CA"
"CERTIFIED TECHNICAL EXPERTS, INC.",963768.66,"MONTGOMERY","AL"
"CERTUS MANAGEMENT CONSULTANTS, LLC",541.01,"ANN ARBOR","MI"
"CERULEAN CORPORATION",63220.16,"RICHMOND","VA"
"CERUS CORPORATION",46667420,"CONCORD","CA"
"CERVANTES ENTERPRISES INC",11697.04,"PICO RIVERA","CA"
"CES INSIGHT LLC",360572,"ANAHEIM","CA"
"CES, LLC",176000,"RAPID CITY","SD"
"CESAR CASTILLO, INC.",205680,"GUAYNABO","PR"
"CESC SKYLINE LLC",-3600,"ARLINGTON","VA"
"CESCO LTD",-37445.6,"YEREVAN",NA
"CESCO, INC.",48930.73,"NORTH CHARLESTON","SC"
"CESSNA AIRCRAFT COMPANY",281568.39,"WICHITA","KS"
"CETACEAN MARINE, INC.",4519624.07,"DANIA BEACH","FL"
"CETACEAN MARINE, INC.",4519624.07,"MOORESTOWN","NJ"
"CETAN CORPORATION",1407459.55,"CHESAPEAKE","VA"
"CETE INC",5495,"COLUMBIA","MD"
"CETRA, INC.",72639,"MELROSE PARK","PA"
