Agency,Subagency,accountID,Title,Obligation
US Agencies - Non-CFO Act,Smithsonian Institution,1378,Operations and Maintenance,17127794.53
US Agencies - Non-CFO Act,Smithsonian Institution,1379,Capital Repair and Restoration,1685312.73
US Agencies - Non-CFO Act,International Trade Commission,1387,Salaries and Expenses,64489864.33
Department of Veterans Affairs,Benefits Programs,1391,Compensation and Pensions,63645780624
Department of Veterans Affairs,Departmental Administration,1392,"Construction, Major Projects",282192199.2
Department of Veterans Affairs,Departmental Administration,1393,"Construction, Minor Projects",257808108.8
Department of Veterans Affairs,Benefits Programs,1394,Veterans Insurance and Indemnities,84237773
Department of Veterans Affairs,Departmental Administration,1396,National Cemetery Administration,217412503.3
Department of Veterans Affairs,Benefits Programs,1397,Readjustment Benefits,10342557816
Department of Veterans Affairs,Veterans Health Administration,1398,Medical Community Care,5965343209
Department of Veterans Affairs,Departmental Administration,1399,General Administration,453416307.5
Department of Veterans Affairs,Departmental Administration,1400,General Operating Expenses,2937943289
Department of Veterans Affairs,Veterans Health Administration,1401,"Expenses, Medical Support and Compliance",4575404731
Department of Veterans Affairs,Veterans Health Administration,1402,"Expenses, Medical Services",35769573759
Department of Veterans Affairs,Veterans Health Administration,1403,Medical and Prosthetic Research,440359808.3
Department of Veterans Affairs,Veterans Health Administration,1404,"Expenses, Medical Facilities",3897993323
Department of Veterans Affairs,Veterans Health Administration,1405,DOD-VA Health Care Sharing Incentive Fund,23548301.09
Department of Veterans Affairs,Departmental Administration,1406,Information Technology Systems,3156870194
Department of Veterans Affairs,Veterans Health Administration,1407,Joint Department of Defense - Department of Veterans Affairs Medical Facility Demonstration Fund,326160497.1
Department of Veterans Affairs,Departmental Administration,1408,Office of Inspector General,120728527
Department of Veterans Affairs,Veterans Health Administration,1409,Veterans Choice Fund,4301167266
Department of Veterans Affairs,Departmental Administration,1410,Grants for Construction of State Extended Care Facilities,27229559.72
Department of Veterans Affairs,Departmental Administration,1411,Grants for the Construction of State Veterans Cemeteries,2891635
Department of Veterans Affairs,Benefits Programs,1412,Vocational Rehabilitation Loans Program Account,532550.81
Department of Veterans Affairs,Benefits Programs,1413,Veterans Housing Benefit Program Fund Program Account,953228709.9
Department of Veterans Affairs,Benefits Programs,1414,Native American Veteran Housing Loan Program Account,2654458.09
Department of Veterans Affairs,Benefits Programs,1415,Filipino Veterans Equity Compensation Fund,78000
Department of Veterans Affairs,Departmental Administration,1416,Board of Veterans Appeals,95758603.7
Department of Veterans Affairs,Benefits Programs,1417,Servicemen's Group Life Insurance Fund,544910420.8
Department of Veterans Affairs,Benefits Programs,1418,Veterans Reopened Insurance Fund,19714625.65
Department of Veterans Affairs,Benefits Programs,1419,Service-Disabled Veterans Insurance Fund,120727344.3
Department of Veterans Affairs,Veterans Health Administration,1420,Canteen Service Revolving Fund,325971021.7
Department of Veterans Affairs,Departmental Administration,1421,Pershing Hall Revolving Fund,50168.44
Department of Veterans Affairs,Benefits Programs,1422,Veterans Housing Benefit Program Fund Liquidating Account,1318461.78
Department of Veterans Affairs,Departmental Administration,1423,Supply Fund,859516290.5
Department of Veterans Affairs,Departmental Administration,1424,Franchise Fund,722577508.9
Department of Veterans Affairs,Veterans Health Administration,1425,Medical Care Collections Fund,0
Department of Veterans Affairs,Departmental Administration,1426,National Cemetery Administration Facilities Operation Fund,0
Department of Veterans Affairs,Departmental Administration,1434,Department of Veterans Affairs Cemetery Gift Fund,175923.22
Department of Veterans Affairs,Benefits Programs,1435,National Service Life Insurance Fund,612089230
Department of Veterans Affairs,Benefits Programs,1436,Post-Vietnam Era,135785.78
Department of Veterans Affairs,Benefits Programs,1437,United States Government Life Insurance Fund,560042.09
Department of Veterans Affairs,Veterans Health Administration,1438,General Post Fund,16867193.3
Department of Veterans Affairs,Benefits Programs,1439,Veterans Special Life Insurance Fund,152269484.4
US Agencies - Non-CFO Act,Equal Employment Opportunity Commission,1440,Salaries and Expenses,278001410.6
US Agencies - Non-CFO Act,Equal Employment Opportunity Commission,1441,"EEOC Education, Technical Assistance and Training Revolving Fund",2144645.03
General Services Administration,General Activities,1447,Allowances and Office Staff for Former Presidents,2466633.69
General Services Administration,General Activities,1448,"Expenses, Presidential Transition",5543472.24
General Services Administration,General Activities,1449,Office of Inspector General,46477283.12
General Services Administration,General Activities,1450,Operating Expenses,44130870.96
General Services Administration,General Activities,1451,Office of Inspector General - Recovery Act,0
General Services Administration,General Activities,1452,"Expenses, Government-Wide Policy",48434295.94
General Services Administration,Real Property Activities,1453,Real Property Relocation,0
General Services Administration,General Activities,1454,"Expenses, Electronic Government (E-Gov) Fund",0
General Services Administration,General Activities,1455,Pre-Election Presidential Transition,4064360.23
General Services Administration,Supply and Technology Activities,1456,Acquisition Services Fund,8683263521
General Services Administration,General Activities,1457,Working Capital Fund,544686844.6
General Services Administration,Real Property Activities,1458,Federal Buildings Fund,8630221277
General Services Administration,Real Property Activities,1459,Federal Buildings Fund - Recovery Act,0
General Services Administration,General Activities,1460,Federal Citizen Services Fund,42307709
General Services Administration,Supply and Technology Activities,1461,Expenses of Transportation Audit Contracts and Contract Administration,9985516.69
General Services Administration,Real Property Activities,1462,"Expenses, Disposal of Surplus Real and Related Personal Property",865032.32
General Services Administration,General Activities,1463,Acquisition Workforce Training Fund,8322774.66
General Services Administration,Real Property Activities,1469,"Unconditional Gifts of Real, Personal, or Other Property",0
National Science Foundation,National Science Foundation (no sub-agencies),1470,Research and Related Activities,2817317563
National Science Foundation,National Science Foundation (no sub-agencies),1471,Education and Human Resources,411697149.3
National Science Foundation,National Science Foundation (no sub-agencies),1472,Agency Operations and Award Management,269090203.5
National Science Foundation,National Science Foundation (no sub-agencies),1473,Office of Inspector General,10293043.11
National Science Foundation,National Science Foundation (no sub-agencies),1474,Office of Inspector General - Recovery Act,0
National Science Foundation,National Science Foundation (no sub-agencies),1475,Office of the National Science Board,2712984.61
National Science Foundation,National Science Foundation (no sub-agencies),1476,Major Research Equipment and Facilities Construction,222755363.8
National Science Foundation,National Science Foundation (no sub-agencies),1477,"Salaries and Expenses, H-1B Funded, Education  and Human Resources",54736354.56
National Science Foundation,National Science Foundation (no sub-agencies),1479,Donations,38714398.95
US Agencies - Non-CFO Act,Securities and Exchange Commission,1480,Salaries and Expenses,1117482578
US Agencies - Non-CFO Act,Securities and Exchange Commission,1482,Securities and Exchange Commission Reserve Fund,27351663.79
US Agencies - Non-CFO Act,Securities and Exchange Commission,1483,Investor Protection Fund,42876250.76
US Agencies - Non-CFO Act,"Federal Deposit Insurance Corporation, Deposit Insurance",1492,Deposit Insurance Fund,4221809949
US Agencies - Non-CFO Act,Federal Labor Relations Authority,1495,Salaries and Expenses,18288940.24
Department of Defense,Family Housing,1502,"Family Housing Construction, Air Force",1390133.16
Department of Defense,Family Housing,1503,"Family Housing Construction - Recovery Act, Air Force",0
Department of Defense,Family Housing,1504,"Family Housing Operation and Maintenance, Air Force",114548004.6
Department of Defense,Operation and Maintenance,1505,"Environmental Restoration, Air Force",0
Department of Defense,Military Personnel,1506,"Medicare-Eligible Retiree Health Fund Contribution, Air Force",1319491000
Department of Defense,Military Personnel,1507,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Personnel, Air Force",125293000
Department of Defense,Military Personnel,1508,"Medicare-Eligible Retiree Health Fund Contribution, National Guard Personnel, Air Force",216337000
Department of Defense,Procurement,1509,"Aircraft Procurement, Air Force",9611423004
